"1","821761a3-6408-4c20-9dfe-ce5bd492ceca","long","loss","1.00","-1.00","-64.6","-64.6","-64.6","-1.00000000","-1.00000000","-1.00000000","-1.00000000","0.0","1_1, 10_1","2018-10-03 10:15:00","2018-10-11 01:00:00","6457.0","6392.4","2018-10-03 10:15:00","2018-10-11 01:00:00","market","market"
"2","9f5a61e5-48c5-49b4-85d1-5e6b36510889","short","loss","1.21","-1.00","-74.8","-139.3","-61.8","-1.21000000","-2.21000000","-2.21000000","-2.21000000","0.0","1_2, 10_2","2018-10-11 01:15:00","2018-10-11 03:15:00","6179.5","6241.3","2018-10-11 01:15:00","2018-10-11 03:15:00","market","market"
"3","1e9612bd-bc5d-4840-bc6e-c26e58e1c015","long","loss","1.45","-1.00","-90.1","-229.4","-62.1","-1.45000000","-3.66000000","-3.66000000","-3.66000000","0.0","1_1, 10_1","2018-10-11 08:30:00","2018-10-11 13:15:00","6211.0","6148.9","2018-10-11 08:30:00","2018-10-11 13:15:00","market","market"
"4","a0281902-a50b-4657-b193-d67f9a6a6bc0","long","loss","1.74","-1.00","-108.0","-337.4","-62.1","-1.74000000","-5.40000000","-5.40000000","-5.40000000","0.0","1_1, 10_1","2018-10-11 13:30:00","2018-10-11 20:30:00","6205.0","6143.0","2018-10-11 13:30:00","2018-10-11 20:30:00","market","market"
"5","1b64d7bf-db29-452a-86ea-b36c95d64d38","short","loss","2.10","-1.00","-129.1","-466.4","-61.5","-2.10000000","-7.50000000","-7.50000000","-7.50000000","0.0","1_2, 10_2","2018-10-11 20:45:00","2018-10-11 20:45:00","6146.5","6208.0","2018-10-11 20:45:00","2018-10-11 20:45:00","market","market"
"6","79ad1206-b236-4ba2-a281-f4d044616e61","long","loss","2.50","-1.00","-155.2","-621.6","-62.1","-2.50000000","-10.00000000","-10.00000000","-10.00000000","0.0","1_1, 10_1","2018-10-11 21:00:00","2018-10-11 23:30:00","6206.0","6143.9","2018-10-11 21:00:00","2018-10-11 23:30:00","market","market"
"7","820ad662-d476-4f6e-8641-1490549283d9","short","loss","3.03","-1.00","-185.6","-807.2","-61.3","-3.03000000","-13.03000000","-13.03000000","-13.03000000","0.0","1_2, 10_2","2018-10-11 23:45:00","2018-10-11 23:45:00","6126.0","6187.3","2018-10-11 23:45:00","2018-10-11 23:45:00","market","market"
